Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Web|El Comercio|elcomercio.pe|La cantaleta - Carlos Adrianzén Cabrera|Los candidatos en CADE 2015 parecían aspirar a gobernar Suiza y no el Perú del saliente Ollanta Humala. Así, ofrecieron metas de muy difícil cumplimiento.. César Acuña planteó que construiría un tren bala de Tumbes a Tacna. Además, elevaría las pensiones y muchas más cosas. . Pedro Pablo Kuczynski planteó reducir la incidencia de la pobreza a 10%. En cambio, Alan García ofreció crecer anualmente por encima del 6%. Ambas metas resultan difíciles de alcanzar, pues tendrían que hacer una inusual gala de determinación y sensatez para quebrar los errores acumulados..|09/12/2015|5994.53||0||Carlos Adrianzén Cabrera|César Acuña Peralta|Neutro|2015-12
Televisión|América TV|América Noticias Edición Sabatina|Primera dama criticó al fujimorismo y alianzas de partidos que compiten en elecciones (Canal 4)|La primera dama Nadine Heredia declaró que la candidata presidencial Keiko Fujimori y su sentenciado padre Alberto Fujimori “juegan en pared” y no se sabe quién gobernaría si el fujimorismo gana las próximas elecciones. La esposa del presidente también dijo no ver la afinidad que pueda tener el candidato presidencial César acuña con sus nuevos colaboradores y calificó de “sancochado” a la alianza entre el Partido Aprista y el Partido Popular Cristiano.|19/12/2015|20396.64||132||Nadine Heredia Alarcón|César Acuña Peralta|Negativo|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|CADE de risa - Carlos Meléndez|El show de presidenciables de la Conferencia Anual de Ejecutivos (CADE) empezó con el stand-up comedy de Alejandro Toledo. Fiel a su estilo, apeló a la metáfora fácil: “matar la inseguridad”, “romper los candados de la burocracia”, “la fiesta no ha terminado”. Alan García hizo gala de prestidigitación. Criticó a los ‘vendedores de ilusiones’, pero hizo lo propio con una audiencia empresarial que cree en sus dotes de magia: “más del 6% de crecimiento anual”, “reducción de la pobreza por debajo del 10%”. Volvió a ganarse a ‘los dueños del Perú’ tocando las teclas que quieren escuchar: responsabilidad, antichavismo y Carranza en el MEF.|05/12/2015|5300.07|310.12|0|35|Carlos Meléndez Guerrero|César Acuña Peralta|Negativo|2015-12
Web|La República|larepublica.pe|Luis Iberico: César Acuña no es el candidato de Ollanta Humala|El actual presidente del Congreso y parlamentario por Alianza para el Progreso (APP), Luis Iberico, descaró que el candidato presidencial de su agrupación, César Acuña, sea también ""el candidato de Ollanta Humala"". (...) Por otra parte aseguró que su partido se compromete a transparentar sus costos de campaña. Como se recuerda, APP recibió una multa por 2 millones de soles de parte de la ONPE por recibir aportes en exceso de la Universidad César Vallejo..|10/12/2015|1014.43||0||Luis Carlos Antonio Iberico Nuñez|César Acuña Peralta|Positivo|2015-12
Web|Publimetro|publimetro.pe|Luis Favre asesorará a César Acuña en la campaña presidencial|Fue el cerebro detrás de la efectiva campaña que, finalmente, llevó a Ollanta Humala a la victoria y ahora trabajará para el candidato que amenaza con convertirse en el gran ‘outsider’; César Acuña.|08/12/2015|133.02||0||Jazely Miraval|César Acuña Peralta|Positivo|2015-12
Medio Impreso|Expreso|Expreso|El JNE exhorta a Humala a respetar neutralidad electoral|El presidente del Jurado Nacional de Elecciones (JNE), Francisco Távara, señaló ayer que el presidente Ollanta Humala debe respetar el principio de neutralidad durante la campaña electoral, y lo exhortó a dar el ejemplo. Esto lo dijo debido alas continuos pronunciamientos por parte del mandatario que aluden alas gobiernos del actual candidato por Alianza Popular, Alan García, y del ex presidente Alberto Fujimori. El titular del JNE también se pronunció sobre el procedimiento iniciado al partido Alianza para el Progreso de César Acuña, por el presunto uso de recursos de sus universidades para su campaña electoral.|30/12/2015|2737.54|446.18|0|4|Francisco Artemio Távara Córdova|César Acuña Peralta|Negativo|2015-12
Medio Impreso|La Nación|La Nación|Álvaro Gutiérrez: ""Nadine apoyaría a Acuña""|El ex-parlamentario nacionalista Álvaro Gutiérrez opinó que Nadine Heredia estaría apoyando a César Acuña, candidato presidencial por el Alianza Para el Progreso, porque éste podría darle impunidad. (...) En este sentido, no es casual que Luis Favre, el hombre detrás de la campaña ganadora de Ollanta Humala en el 2011, sea quien dirija la estrategia electoral del exgobernador regional.|10/12/2015|476.1|90.8|0|4|Álvaro Gutiérrez Cueva|César Acuña Peralta|Negativo|2015-12
Web|Perú 21|peru21.pe|Luis Davelouis: Una idea para CADE|Keiko, PPK, Alan, Acuña y Toledo no saldrán de sus lugares comunes ni zonas de confort; en CADE podrá estar representado el 70% del PBI y las billeteras más gordas, pero los votos están en otro lado. CADE no puede hacerlos ganar, pero los puede comprometer a trabajar en lo básico (seguridad y educación) y a que empiecen hoy, con este gobierno, no el 28 de julio.|06/12/2015|1874.83||0||Luis Davelouis Lengua|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Correo|Correo|Polémico Luis Favre se suma a la campaña presidencial de Acuña|""El Gobierno va a jugar con dos candidatos: el señor Urresti, que se va a dedicar a limpiar para dejar la cancha libre a Acuña (...) y, por otro lado, se va a dedicar a golpear a Keiko y a PPK para también dejar libre el camino a Acuña"", sostuvo Juan Sheput. (...) “Hasta donde yo sé, ese brasilero lo único que sabe es destruir a las personas. No hace propuestas de oferta, no hace propuestas de construcción de cosas, sino destruye a las personas, es decir, comienza a hacerles memes, burlas o insultos a través de las redes"", expresó Alan García. .|09/12/2015|13645.43|1297.41|0|3|Juan Manuel Sheput Moore|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Mercedes Aráoz ataca a César Acuña|En otro momento, Aráoz descartó tener responsabilidad sobre los hechos de violencia acontecidos en el denominado ’Baguazo’. ""Es muy doloroso lo que sucedió en ese momento. Pero no entiendo qué responsabilidad puede tener un ministro de Comercio en una operación policial"", refirió.|23/12/2015|1405.48|188.87|0|6|Mercedes Rosalba Aráoz Fernández|César Acuña Peralta|Negativo|2015-12
Web|Canal N|canaln.pe|Luis Iberico defiende bono de S. 1,500 recibido por los congresistas|Iberico sostuvo que la Universidad César Vallejo (UCV) retirará la publicidad donde aparece el candidato presidencial César Acuña para no generar confusiones sobre una presunta propaganda política en plena campaña electoral. En ese sentido, afirmó que Alianza para el Progreso (APP) es un partido demócrata que aceptará lo que diga el Jurado Nacional de Elecciones (JNE), entidad que anunció su próximo fallo en torno a esta denuncia por infringir legislación electoral.|29/12/2015|104|99.81|0||Luis Carlos Antonio Iberico Nuñez|César Acuña Peralta|Positivo|2015-12
Medio Impreso|Del País|Del País|Presidente del Congreso pide a candidatos presidenciales elevar debate electoral|El presidente del Congreso, Luis lberico Nuñez, exhortó hoy a los candidatos presidenciales a elevar el tono del debate electoral, a fin de exponer propuestas y contribuir a que los ciudadanos tomen una decisión responsable al momento de votar. (... ) Por otro lado, señaló que la alianza que forjó Alianza Para el Progreso (APP) con Somos Perú (SP) tiene puntos en común porque ambas fuerzas políticas ""tienen el mismo origen· en su vocación municipalista, regionalista y descentralista. Asimismo, indicó que guardan un enorme respeto por Susana Villarán, pero aclaró que no han tenido ninguna conversación para incorporarla a su partido. También descartó que haya utilización alguna de las universidades de César Acuña para su candidatura presidencial y negó que su ascenso en las encuestas obedezca a que tienen ""plata como cancha"", sino a otros factores.|15/12/2015|2631.54|719.32|0|4|Luis Carlos Antonio Iberico Nuñez|César Acuña Peralta|Positivo|2015-12
Medio Impreso|La Razón|La Razón|Resistencias - Ítalo Oberto-Besso|Hasta apenas hace un año, el sueño de cualquier candidato era pasar a la segunda vuelta con Keiko Fujimori, la resistencia a votar por ella era superior al grueso de votos que alcanzaba en primera vuelta. Hoy la historia es distinta. Sin embargo, hoy el escenario, por lo menos hasta diciembre, es totalmente contrario, se ha reducido la resistencia a votar por la candidata naranja. Hoy es Alan García quien ostenta el dudoso honor de ser el ""mal mayor"", con un 60% de resistencia; lo sigue Toledo, con 65%; Acuña, con 47%, Kuczynski, 43%.|15/12/2015|1142.66|194.96|0|4|Ítalo Oberto-Beso|César Acuña Peralta|Neutro|2015-12
Web|Andina|andina.com.pe|Somos Perú acordó sumarse a candidatura de César Acuña|El partido Somos Perú irá en alianza electoral con el partido Alianza para el Progreso (APP), que lleva como candidato presidencial a César Acuña, informó el presidente de esa agrupación política, Fernando Andrade.... ""Vamos en alianza con (César)Acuña. Ambos partidos somos municipalistas y descentralistas, y en estos como en otros aspectos tenemos coincidencias"", expresó el parlamentario. ..Según dijo, posiblemente hoy estarían concluyendo con el acuerdo de ir juntos en las próximas elecciones generales del 2016, por lo que espera verlo plasmado en el Registro de Organizaciones Políticas(ROP) del Jurado Nacional de Elecciones(JNE).|11/12/2015|98.6||0||Fernando Juan Andrade Carmona|César Acuña Peralta|Positivo|2015-12
Televisión|Canal N|Con otros ojos |Entrevista a Juan Sheput analista político (Canal N)|Entrevista. Juan Sheput, analista político, comentó acerca de la coyuntura política. Con respecto a las encuestas, manifestó que PPK ha ido en ascenso. En un cuadro de intención de voto según Datum, se muestra a Kieko con 35 %, PPK 14% y César Acuña con un 12%. En otro momento, dijo estar a favor de la nueva Ley Universitaria, independiente o no a la decisión de su partido. Con respecto a los programas sociales, señaló que los mismos se han distorsionando (Beca 18, Pensión 65).|07/12/2015|30576||2352||Juan Manuel Sheput Moore|César Acuña Peralta|Neutro|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Verano de definiciones|Solo un candidato ha logrado ganar la presidencia; en las últimas tres elecciones, luego de haber liderado la intención de voto en diciembre. Fue Alejandro Toledo en el 2001. Ni Lourdes Flores ni Luis Castañeda pudieron celebrar una victoria en el 2006 y 2011, respectivamente.|28/12/2015|10018|1560.21|0|2|Luis Benavente Gianella|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|César Acuña tiene 80 procesos en Poder Judicial de La Libertad|Durante la Conferencia Anual de Ejecutivos (CADE), la periodista Cecilia Valenzuela le preguntó al candidato presidencial de Alianza para el Progreso (APP), César Acuña, sobre las investigaciones que tiene y este le aclaró que no tiene ninguna apertura de proceso en el Poder Judicial. (...) ""Todas estas acusaciones fueron realizadas por el aprista Carlos Calderón por encargo del señor (Alan) García (ex presidente). Él solo se dedica a enjuiciar a Acuña. Hay una evidente carga política en esto"", aseveró Isaac Mekler, vocero de APP. (...) Agregó que actualmente el candidato presidencial por APP solo tiene seis temas pendientes en las administraciones de justicia. Tres en Fiscalía y tres en el Poder Judicial. Mekler aclaró que estos se encuentran en etapa de investigación preparatoria.|21/12/2015|20877.76|2109.14|0|2|Avelino Guillén Jáuregui|César Acuña Peralta|Negativo|2015-12
