Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Radio|Exitosa|Exitosa Noticias|Entrevista al analista Hugo Guerra sobre temas electorales (Exitosa)|Entrevista. En el marco de la decisión de no incluir a tres reconocidos parlamentarios en la nueva lista congresal de Fuerza Popular, el analista Hugo Guerra aseguró que le llama la atención de Vladimir Huaroc pase desapercibido y no descarta que hay un 'maltrato' a personas como Martha Chávez, además que Keiko Fujimori haya empezado a perder el apoyo inicial. En otro momento, criticó la unión de Susana Villarán al grupo de Daniel Urresti y las recientes declaraciones del presidente Ollanta Humala al no hacer una autocrítica. Recordó que tanto el JNE como la Defensoría del Pueblo han advertido que el mandatario no debe interferir en la campaña política o la primera dama Nadine Heredia participar en eventos oficiales al ser titular del Partido Nacionalista. Calificó a la campaña de César Acuña como poco transparente y lamentó la entrega de una tarjeta a trabajadores del Congreso. Se recibieron llamadas del público.|30/12/2015|2799.09||1481||Hugo Guerra Arteaga|Daniel Urresti Elera|Negativo|2015-12
Radio|Radio San Borja|Agenda Central|Entrevista al director ejecutivo de Cátedra Perú en USMP, Hugo Guerra (San Borja)|Entrevista. El director ejecutivo de Cátedra Perú en USMP, Hugo Guerra, se refirió a la presentación de las 18 planchas presidenciales y recalcó que esto es un exceso y lo calificó como un “disparate político”, sobretodo cuando no todos tienen la oportunidad de llegar a figurar. Con respecto a la decisión de la exalcaldesa Susana Villarán, precisió que fue una “sorpresa desagradable”. Asimismo sostuvo que la unión entre Keiko Fujimori y Vladimiro Huároc fue como juntar el agua con el aceite. Cuestionó también la plancha de César Acuña y la alianza entre el PPC y el APRA. Con respecto a los conflictos sociales saludó la idea de que los partidos incluyan a quienes fueron presidentes regionales.|21/12/2015|822.83||769||Hugo Guerra Arteaga|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|Del País|Del País|De mal en peor - José Manuel Cassiano Collazos|Hay un virus -al parecer- de incoherencia o de avezado cinismo; personales que han ingresado a la política utilizando artimañas, recibiendo mucha ayuda, -hay indicios de su origen ilícito, en algunos casos y en otros, de origen desconocido guardado entre paredes con siete llaves. (...) El presidente Humala, fue a CADE, se defendió, atacó E hizo propuestas: después sigue atacando: en presentaciones oficiales, sus discursos tienen tufillo irracional que desnaturaliza su rol de jefe de estado, de estadista que debe dar el ejemplo de tolerancia.(....) En la semana que pasó todos los días en entrevistas a los medios y por las redes sociales, despotrica de la oposición ’ en particular arremete contra Keiko Fujimori uniéndose al ataque de Ollanta. Leo en los diarios los escucho y veo por televisión tan flemáticos atacando, santificando su accionar dándose imágenes de inmacuIados: OIlanta hablando hepáticamente Nadine cinicamente sonriendo en todo eso veo una máscara de nerviosismo, de impotencia a no poder revertir lo que se les viene Tienen dinero que les permitirá impulsar a Urresti, y siga golpeando a la oposición llevando congresistas en el 2016 juntándolos con los de Acuña hartan bloque para blindar y dar impunidad a la parejita presidencial incorregible.|14/12/2015|1925.16|526.59|0|10|José Manuel Casiano Collazos|Daniel Urresti Elera|Neutro|2015-12
Web|Expreso|expreso.com.pe|Fortalezas y debilidades de los candidatos|CÉSAR ACUÑA: ..Para un sector puede ser una debilidad su manera de hablar, pero para una gran mayoría de peruanos, por su bajo nivel educativo y poca cultura política, esa no es una debilidad, señala el director de Vox Pópuli.|14/12/2015|52||0||Luis Benavente Gianella|Daniel Urresti Elera|Neutro|2015-12
Televisión|Canal N|La Hora N|Comentarios sobre planchas presidenciales (Canal N)|El conductor del programa, Jaime de Althaus, comentó sobre las planchas presidenciales. Asimismo, señaló que hoy se anunció la plancha presidencial del candidato presidencial Pedro Pablo Kuczynski. Además, indicó que la plancha de la lideresa de Fuerza Popular, Keiko Fujimori, se presentará mañana en Comas..|18/12/2015|3178||227||Jaime de Althaus|Daniel Urresti Elera|Neutro|2015-12
Web|Canal N|canaln.pe|""Villarán permitirá al nacionalismo llegar a sectores no representados""|El legislador de Gana Perú Fredy Otárola sostuvo que la presencia de Susana Villarán en la plancha presidencial del Partido Nacionalista permitirá llegar a su agrupación política a sectores que todavía no están representados en el Congreso. Otárola destacó las cualidades de transparencia y honestidad en el manejo de la gestión pública de Villarán cuando estuvo al frente de la Municipalidad de Lima y descartó que su participación en la plancha sea solo para atacar la candidatura de Keiko Fujimori.|26/12/2015|104|99.81|0||Fredy Rolando Otárola Peñaranda|Daniel Urresti Elera|Positivo|2015-12
Radio|Exitosa|Exitosa Noticias|Entrevista al congresista Jorge Rimarachín (Exitosa)|Vía telefónica. El congresista Jorge Rimarachín se refirió acerca de la elección del detenido ex gobernador regional de Cajamarca, Gregorio Santos, como candidato presidencial por Democracia Directa. Al respecto, dijo que este hecho remece al sistema democrático, al argumentar que no hay ningún impedimento constitucional y legal que impida su inscripción. “Una vez inscrito, cumpliendo los requisitos, al Poder Judicial no le queda otra cosa que sacarlo libre para que cumpla con ejercer su derecho a ser elegido”, acotó. Tras cuestionar al gobierno de Ollanta Humala, el parlamentario se refirió acerca de la integración de la exalcaldesa Susana Villarán a la fórmula de Daniel Urresti.|21/12/2015|1137.78||602||Jorge Antonio Rimarachín Cabrera|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|La Nación|La Nación|IDL desengañado|Carlos Rivera, coordinador del Área Legal del Instituto Libertad y Democracia (IDL), criticó a Susana Villaran, y lamenta su ""aventura política"" con Daniel Urresti, un personaje al que califica como un ""advenedizo"" en política.que dice cree que porque tuvo su cuarto de hora en e Ministerio del Interior cree que.puede ser presidente"".|23/12/2015|386.17|73.94|0|2|Carlos Rivera Paz|Daniel Urresti Elera|Negativo|2015-12
Web|Exitosa|exitosadiario.pe|Hija de Hugo Bustíos asegura estar decepcionada de Villarán por apoyo a Urresti|Sharmelí Bustíos, hija del asesinado periodista Hugo Bustíos, dijo sentirse decepcionada por la incorporación de la exalcaldesa de Lima, Susana Villarán, a la plancha del candidato nacionalista a la presidencia, Daniel Urresti.|21/12/2015|71.5||0||Sharmelí Bustíos Patiño|Daniel Urresti Elera|Negativo|2015-12
Web|Correo|diariocorreo.pe|Analistas opinan sobre conformación de planchas presidenciales|Hasta el momento son 17 listas las que se han presentado para participar en las próximas elecciones presidenciales del 2016, sin embrago la conformación de las planchas presidenciales ha dejado mucho de que hablar...Al respecto, los analistas políticos Fernando Tuesta, Luis Benavente y David Sifuentes analizan este panorama electoral...Para Luis Benavente la integración de Susana Villarán a la plancha presidencial del Partido Nacionalista causa cierta extrañeza pues Daniel Urresti es una persona implicada en un asesinato y ella es una persona de tendencia izquierdista y defensora de los derechos humanos.|22/12/2015|702.1||0||Luis Benavente Gianella|Daniel Urresti Elera|Neutro|2015-12
Web|La República|larepublica.pe|Alianzas electorales y planchas ‘sui genéris’ que no terminan de encajar|Quizá los dos casos que han generado mayor polémica en el arranque de la campaña electoral son la voceada alianza entre los otroras contrincantes, Partido Aprista y el Partido Popular Cristiano (PPC) y la incorporación de la ex alcaldesa de Lima Susana Villarán en la plancha del Partido Nacionalista. Más allá del impacto inicial, expertos apuntan que estas uniones 'sui géneris' se dan más por conveniencia que a un interés programático.. .En opinión del politólogo Martín Tanaka, lo que hemos visto estas semanas responde a ""una necesidad de sobrevivencia"" de los partidos y a las ""ansias de figuración"" que incluso han llegado a generar ""malos cálculos políticos"". En las elecciones generales del 2011, el Partido Aprista no presentó candidato y solo lista congresal. Mientras que en el caso del PPC, este participó en la denominada Alianza por el Gran Cambio de Pedro Pablo Kuczynski, que la conformaron también el Partido Humanista, Restauración Nacional y Alianza por el Progreso. Alianza que se diluyó posteriormente en el Congreso.. El director de la Escuela de Gobierno PUCP, Carlos Alza, puntualizó que hoy los partidos dejaron de aliarse por temas programáticos y son solo electoreras para llegar al poder. ""Lo programático permitía tener objetivos conjuntos, obras"", dijo. Ahora la idea es llegar al poder y luego ya vemos"", agregó..|26/12/2015|1014.43|274.9|0||Martín Tanaka|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|¡Gracias, Susana! - Diana Seminario Marón|La sorpresa electoral más llamativa hasta el momento quizás haya sido la incorporación de Susana Villarán a la plancha presidencial de Daniel Urresti, el candidato del Partido Nacionalista en estos comicios. (...) Susana, en su afán de calmar su conciencia, llegó a decir que Urresti no era autor mediato ni material del asesinato del periodista Hugo Busfíos, y lo dijo con tal convicción que recibió la respuesta inmediata de la familia Bustíos, alegando que ella no era juez para determinarla culpabilidad o inocencia de un procesado por asesinato.|28/12/2015|6819.95|413.79|0|6|Diana Seminario Marón|Daniel Urresti Elera|Neutro|2015-12
Web|La República|larepublica.pe|:( - Gabriela Wiener|Susana, pasados ya unos días desde que anunciaste tu decisión de ir en la plancha presidencial de… Daniel Urresti —cuesta escribir tu nombre junto a ese— tendrás claro que muchos de los que confiábamos en tí —cuesta todavía más escribir esto en pasado— hemos pasado de la incredulidad a la congoja: que quienes en su momento nos alineamos con lo que representabas —una serie de valores progresistas mucho más importantes que las ambiciones personales, la inteligencia para saber diferenciar entre lo que es probo y honesto y lo que es cuestionable y corrupto, y un mínimo sentido de la coherencia— tengamos ahora que tragarnos un sapo como este, es francamente triste.|25/12/2015|1014.43||1008||Gabriela Wiener|Daniel Urresti Elera|Neutro|2015-12
Web|Canal N|canaln.pe|Piura: asaltan a comitiva de Daniel Urresti Policía capturó a dos de los presuntos delincuentes.|Una comitiva del candidato presidencial Daniel Urresti fue asaltada por delincuentes armados cuando se dirigía al valle de Chipillico. Las autoridades lograron capturar a dos de los presuntos malhechores. El candidato nacionalista negó que sus simpatizantes hayan sido asaltados cuando se dirigían al valle de Chipillico para organizar su llegada. Sin embargo, el congresista Leonidas Huayama lo desmintió al contar que delincuentes interceptaron el bus. Al tener conocimiento, la policía de la comisaría de Las Lomas organizó una operación por la zona en la que pudieron capturar a dos de los presuntos delincuentes que habrían participado en el asalto.|31/12/2015|104|99.81|0||Leonidas Huayama Neira|Daniel Urresti Elera|Neutro|2015-12
Web|La República|larepublica.pe|Sobre las “planchas”-Martín Tanaka|De un lado, distinguiría las alianzas partidarias de los “jales” individuales. Las primeras, por basarse en lógicas colectivas, tienen un carácter ligeramente más institucional. Digo ligeramente porque algunas son puramente oportunistas, como la de Solidaridad Nacional con Unión por el Perú, o la de Restauración Nacional con Alianza para el Progreso. Otras son fruto de un interés entendible, pero difícil de justificar, como la del APRA y el PPC. García busca relanzar una candidatura que no despega apoyándose en el aura de republicanismo que vagamente puede reconocerse todavía en el PPC, mientras que para este de lo que se trata es de simplemente subsistir, en un contexto en el que otros (Pero Pablo Kuczynski) no quisieron recibirlos.|27/12/2015|1014.43||0||Martín Tanaka|Daniel Urresti Elera|Neutro|2015-12
